open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore,log_return
2024-01-01 05:34:00,42316.62,42320.81,42312.72,42312.73,8.73719,2024-01-01 05:34:59.999,369754.9972948,422,4.43342,187619.8189344,0,-9.16939681372012e-05
2024-01-01 05:35:00,42312.72,42312.73,42301.97,42301.98,3.74462,2024-01-01 05:35:59.999,158427.1704455,432,0.47192,19965.9701814,0,-0.00025409293627165616
2024-01-01 05:36:00,42301.97,42301.98,42286.57,42286.57,6.48065,2024-01-01 05:36:59.999,274098.3341238,485,0.60865,25745.5211275,0,-0.00036435191690794693
2024-01-01 05:37:00,42286.57,42286.58,42278.0,42283.9,12.62869,2024-01-01 05:37:59.999,533967.0508622,495,9.36688,396047.327655,0,-6.314260760018402e-05
2024-01-01 05:38:00,42283.9,42288.83,42283.9,42288.82,5.2198,2024-01-01 05:38:59.999,220718.8905555,437,4.84166,204728.4764311,0,0.00011634957479317422
2024-01-01 05:39:00,42288.82,42288.83,42280.0,42280.0,6.77396,2024-01-01 05:39:59.999,286438.0730029,343,1.43488,60668.3614346,0,-0.00020858751563463892
2024-01-01 05:40:00,42280.0,42287.44,42278.0,42287.44,10.52212,2024-01-01 05:40:59.999,444894.5499253,465,7.35246,310871.9457488,0,0.0001759542447826245
2024-01-01 05:41:00,42287.44,42297.97,42282.77,42297.96,9.36802,2024-01-01 05:41:59.999,396153.1586495,498,7.76364,328308.8958925,0,0.00024874269210140303
2024-01-01 05:42:00,42297.97,42297.97,42284.0,42289.51,32.90189,2024-01-01 05:42:59.999,1391353.0342841,522,22.8801,967482.4145394,0,-0.00019979318516332754
2024-01-01 05:43:00,42289.51,42305.34,42289.5,42305.34,14.11409,2024-01-01 05:43:59.999,597023.0886154,394,12.84842,543482.8236664,0,0.0003742544654849964
2024-01-01 05:44:00,42305.34,42305.38,42300.01,42300.02,12.00608,2024-01-01 05:44:59.999,507914.4461579,487,2.24867,95130.1149006,0,-0.00012576035388328386
2024-01-01 05:45:00,42300.01,42300.02,42277.79,42277.8,7.7813,2024-01-01 05:45:59.999,329040.3364648,651,1.08907,46050.5208478,0,-0.0005254332757974066
2024-01-01 05:46:00,42277.8,42277.8,42273.0,42273.0,5.40569,2024-01-01 05:46:59.999,228520.2232307,396,0.55655,23527.2077233,0,-0.00011354120848436895
2024-01-01 05:47:00,42273.01,42273.01,42256.58,42260.2,9.56017,2024-01-01 05:47:59.999,404025.9967623,554,2.24009,94663.72212,0,-0.00030283959669877135
2024-01-01 05:48:00,42260.2,42261.14,42251.1,42251.1,9.98052,2024-01-01 05:48:59.999,421740.5855206,575,2.62168,110781.3214996,0,-0.00021535581715504114
2024-01-01 05:49:00,42251.11,42251.11,42234.35,42237.98,34.20898,2024-01-01 05:49:59.999,1445042.8493844,701,4.76213,201166.5030336,0,-0.00031057268242131705
2024-01-01 05:50:00,42237.99,42237.99,42211.47,42220.0,20.40555,2024-01-01 05:50:59.999,861642.563021,973,3.09036,130473.0376622,0,-0.0004257738646277053
2024-01-01 05:51:00,42220.0,42234.0,42212.0,42234.0,12.00177,2024-01-01 05:51:59.999,506732.0644695,529,8.62701,364248.7863923,0,0.00033154143387499244
2024-01-01 05:52:00,42233.99,42234.0,42233.99,42233.99,5.0927,2024-01-01 05:52:59.999,215085.0553627,351,1.44897,61195.79898,0,-2.3677608523674523e-07
2024-01-01 05:53:00,42233.99,42242.0,42233.99,42242.0,7.04373,2024-01-01 05:53:59.999,297493.0645039,391,4.25428,179681.1127036,0,0.00018963968398613796
2024-01-01 05:54:00,42241.99,42242.03,42222.0,42227.97,16.79775,2024-01-01 05:54:59.999,709407.3585767,594,5.09327,215102.7115056,0,-0.0003321890638534828
2024-01-01 05:55:00,42227.97,42227.97,42213.41,42213.42,21.88931,2024-01-01 05:55:59.999,924120.804462,566,6.52807,275578.9510157,0,-0.0003446177317546112
2024-01-01 05:56:00,42213.42,42213.43,42180.77,42206.51,20.07218,2024-01-01 05:56:59.999,846947.4617166,1503,4.88561,206130.1724962,0,-0.00016370541921623434
2024-01-01 05:57:00,42206.52,42225.84,42206.51,42225.84,10.04241,2024-01-01 05:57:59.999,423925.0622799,496,6.92746,292442.9959084,0,0.0004578813769298375
2024-01-01 05:58:00,42225.84,42231.64,42225.83,42231.63,9.05924,2024-01-01 05:58:59.999,382570.6457825,318,7.43179,313841.6216546,0,0.00013711042987830962
2024-01-01 05:59:00,42231.64,42234.01,42231.63,42234.01,3.63067,2024-01-01 05:59:59.999,153330.7274318,402,2.79699,118122.6778245,0,5.63542761444363e-05
2024-01-01 06:00:00,42234.01,42234.01,42218.86,42220.14,12.24331,2024-01-01 06:00:59.999,517008.1380977,531,1.18206,49915.2954565,0,-0.00032846225140389636
2024-01-01 06:01:00,42220.13,42220.14,42208.68,42213.51,7.90701,2024-01-01 06:01:59.999,333787.2170276,559,3.49199,147404.9436972,0,-0.00015704639118704165
2024-01-01 06:02:00,42213.51,42241.1,42213.5,42241.1,11.48427,2024-01-01 06:02:59.999,484978.5427823,543,10.99486,464310.6159852,0,0.0006533687381065282
2024-01-01 06:03:00,42241.1,42266.69,42241.09,42266.68,21.52256,2024-01-01 06:03:59.999,909492.1316981,642,18.83456,795897.256632,0,0.0006053880667849353
2024-01-01 06:04:00,42266.68,42277.3,42263.05,42277.29,15.9458,2024-01-01 06:04:59.999,674018.7201714,494,9.62749,406963.8880142,0,0.00025099365586212245
2024-01-01 06:05:00,42277.3,42299.08,42275.0,42299.08,38.53869,2024-01-01 06:05:59.999,1629392.3761791,675,34.87166,1474349.0615668,0,0.0005152739584854333
2024-01-01 06:06:00,42299.08,42301.98,42299.07,42301.08,11.81204,2024-01-01 06:06:59.999,499662.0392092,380,6.66871,282093.1109441,0,4.7281234465202546e-05
2024-01-01 06:07:00,42301.08,42301.08,42301.07,42301.07,1.66532,2024-01-01 06:07:59.999,70444.8304391,185,1.25467,53073.8960436,0,-2.364006116067649e-07
2024-01-01 06:08:00,42301.07,42301.08,42290.18,42290.18,15.47684,2024-01-01 06:08:59.999,654622.039571,367,0.77575,32811.5796734,0,-0.00025747343986903066
2024-01-01 06:09:00,42290.18,42290.19,42290.18,42290.19,4.55787,2024-01-01 06:09:59.999,192753.1566157,275,1.38991,58779.5579829,0,2.36461486412049e-07
2024-01-01 06:10:00,42290.19,42290.19,42282.3,42282.31,4.25398,2024-01-01 06:10:59.999,179886.0446095,403,0.6354,26866.8375176,0,-0.0001863489910504704
2024-01-01 06:11:00,42282.3,42282.31,42282.3,42282.31,2.24249,2024-01-01 06:11:59.999,94817.6459205,290,1.09935,46483.0574985,0,0.0
2024-01-01 06:12:00,42282.31,42282.31,42274.0,42274.0,14.44824,2024-01-01 06:12:59.999,610852.6605579,345,0.60647,25640.9969119,0,-0.00019655540850235424
2024-01-01 06:13:00,42274.01,42281.0,42269.15,42269.15,13.65905,2024-01-01 06:13:59.999,577454.4875381,622,9.30543,393392.9789662,0,-0.00011473431035679573
2024-01-01 06:14:00,42269.16,42280.96,42262.0,42276.01,15.45107,2024-01-01 06:14:59.999,653158.4821764,470,8.68075,366940.5190843,0,0.00016228013561178043
2024-01-01 06:15:00,42276.0,42288.0,42270.22,42287.99,11.02158,2024-01-01 06:15:59.999,465958.1094992,508,9.60752,406178.984989,0,0.0002833357003014425
2024-01-01 06:16:00,42287.99,42308.56,42287.99,42308.56,6.87114,2024-01-01 06:16:59.999,290645.1074312,418,6.25494,264582.9565996,0,0.0004863082573792118
2024-01-01 06:17:00,42308.55,42338.0,42308.55,42337.99,14.28608,2024-01-01 06:17:59.999,604645.1601222,619,12.85878,544226.689834,0,0.0006953620953448395
2024-01-01 06:18:00,42337.99,42340.0,42334.24,42339.99,11.75233,2024-01-01 06:18:59.999,497538.6441939,388,7.59549,321553.0773595,0,4.7237782487730056e-05
2024-01-01 06:19:00,42339.99,42344.76,42339.99,42342.01,6.32465,2024-01-01 06:19:59.999,267801.4772744,428,3.47453,147117.1118044,0,4.7707895429659886e-05
2024-01-01 06:20:00,42342.01,42342.01,42318.0,42318.01,8.56606,2024-01-01 06:20:59.999,362578.1097335,499,0.95951,40606.9209537,0,-0.0005669736587096575
2024-01-01 06:21:00,42318.01,42318.01,42292.97,42292.98,4.67689,2024-01-01 06:21:59.999,197857.3063814,454,1.41659,59921.0459178,0,-0.0005916489271699389
2024-01-01 06:22:00,42292.98,42292.98,42281.1,42286.35,10.014,2024-01-01 06:22:59.999,423507.6690633,365,2.69122,113809.5631964,0,-0.00015677589343833382
2024-01-01 06:23:00,42286.36,42300.56,42281.1,42300.56,8.26222,2024-01-01 06:23:59.999,349408.1276826,468,6.47404,273790.6431633,0,0.0003359857957615371
2024-01-01 06:24:00,42300.55,42313.93,42300.55,42311.16,5.81632,2024-01-01 06:24:59.999,246075.3168081,414,3.27572,138580.7752227,0,0.0002505563072221899
2024-01-01 06:25:00,42311.16,42313.13,42311.16,42313.13,3.80806,2024-01-01 06:25:59.999,161128.6866705,338,1.22304,51749.273485,0,4.6558736276554255e-05
2024-01-01 06:26:00,42313.12,42313.16,42305.71,42313.15,15.55985,2024-01-01 06:26:59.999,658320.2308381,442,10.86582,459709.1749475,0,4.7266641065965286e-07
2024-01-01 06:27:00,42313.15,42321.1,42313.15,42321.09,6.0229,2024-01-01 06:27:59.999,254860.6953277,377,4.89101,206966.0155058,0,0.00018763091683190753
2024-01-01 06:28:00,42321.09,42321.1,42321.09,42321.1,1.8162,2024-01-01 06:28:59.999,76863.5702377,282,0.65797,27846.014167,0,2.362887823796073e-07
2024-01-01 06:29:00,42321.1,42321.1,42321.09,42321.1,2.85022,2024-01-01 06:29:59.999,120624.4293107,279,1.21709,51508.587599,0,0.0
2024-01-01 06:30:00,42321.1,42321.1,42309.15,42314.79,9.81084,2024-01-01 06:30:59.999,415168.161035,500,2.32663,98444.9484527,0,-0.00014910932021130184
2024-01-01 06:31:00,42314.8,42320.2,42314.79,42320.19,6.50482,2024-01-01 06:31:59.999,275263.869845,285,4.22863,178936.8031109,0,0.000127606812391933
2024-01-01 06:32:00,42320.19,42320.2,42315.84,42316.13,4.64688,2024-01-01 06:32:59.999,196653.4559262,360,0.25772,10906.3008621,0,-9.593989916191547e-05
2024-01-01 06:33:00,42316.14,42346.78,42316.13,42346.77,20.84786,2024-01-01 06:33:59.999,882541.7728963,683,19.40677,821520.7545938,0,0.0007238117602326577
2024-01-01 06:34:00,42346.77,42346.78,42336.91,42336.91,9.65243,2024-01-01 06:34:59.999,408694.3549016,362,4.21795,178577.1100631,0,-0.0002328665935290233
2024-01-01 06:35:00,42336.92,42358.74,42336.91,42358.73,21.4552,2024-01-01 06:35:59.999,908547.308552,1325,15.93864,674915.9904061,0,0.0005152567589724184
2024-01-01 06:36:00,42358.74,42361.3,42352.0,42352.01,20.14714,2024-01-01 06:36:59.999,853444.4435084,2232,5.07566,215005.480136,0,-0.00015865756842864566
2024-01-01 06:37:00,42352.01,42353.34,42345.78,42353.34,8.28997,2024-01-01 06:37:59.999,351066.7633329,533,6.11422,258925.7398106,0,3.140297513925363e-05
2024-01-01 06:38:00,42353.33,42353.34,42346.52,42350.69,10.25264,2024-01-01 06:38:59.999,434218.8708011,1119,6.41891,271851.8499828,0,-6.25708127667186e-05
2024-01-01 06:39:00,42350.68,42355.0,42350.68,42354.99,5.2744,2024-01-01 06:39:59.999,223385.7356711,549,3.95123,167344.8751057,0,0.00010152802040408205
2024-01-01 06:40:00,42354.99,42376.85,42354.99,42369.15,22.80115,2024-01-01 06:40:59.999,966073.7969156,1289,18.26185,773737.756308,0,0.00033426128921104897
2024-01-01 06:41:00,42369.15,42385.57,42369.15,42385.56,6.53485,2024-01-01 06:41:59.999,276930.6090043,549,5.05611,214264.5849066,0,0.0003872351213296765
2024-01-01 06:42:00,42385.57,42385.57,42385.56,42385.56,1.98354,2024-01-01 06:42:59.999,84073.4609783,239,0.72959,30924.0880163,0,0.0
2024-01-01 06:43:00,42385.57,42385.57,42377.61,42377.62,7.34614,2024-01-01 06:43:59.999,311360.0184873,1659,0.38021,16114.7265894,0,-0.00018734549655209155
2024-01-01 06:44:00,42377.62,42377.62,42377.61,42377.62,0.93307,2024-01-01 06:44:59.999,39541.2798593,259,0.32966,13970.2062092,0,0.0
2024-01-01 06:45:00,42377.61,42384.52,42372.52,42383.72,20.43833,2024-01-01 06:45:59.999,866051.7835613,1287,15.38471,651899.211014,0,0.00014393354353605585
2024-01-01 06:46:00,42382.0,42404.99,42382.0,42388.6,28.99585,2024-01-01 06:46:59.999,1229246.4151742,1074,12.26976,520086.0545069,0,0.00011513192054640717
2024-01-01 06:47:00,42388.61,42388.61,42376.43,42376.44,4.23195,2024-01-01 06:47:59.999,179366.2755397,546,1.02118,43281.5122531,0,-0.00028691073780921447
2024-01-01 06:48:00,42376.43,42383.68,42376.43,42383.68,4.07289,2024-01-01 06:48:59.999,172608.7228525,333,2.55661,108343.4112589,0,0.00017083505822327162
2024-01-01 06:49:00,42383.67,42383.68,42380.05,42380.05,2.42931,2024-01-01 06:49:59.999,102957.2440041,279,0.73591,31187.9823184,0,-8.564984108694665e-05
2024-01-01 06:50:00,42380.06,42380.06,42376.43,42376.44,6.52847,2024-01-01 06:50:59.999,276661.1181619,248,1.91393,81105.5623618,0,-8.518521713633115e-05
2024-01-01 06:51:00,42376.44,42398.47,42376.43,42398.47,11.64281,2024-01-01 06:51:59.999,493476.9938198,449,10.58718,448732.4270369,0,0.0005197292570618493
2024-01-01 06:52:00,42398.46,42414.0,42398.46,42414.0,7.62746,2024-01-01 06:52:59.999,323468.851379,489,4.20767,178424.7157768,0,0.00036621973569621926
2024-01-01 06:53:00,42414.0,42424.82,42413.99,42421.09,6.24612,2024-01-01 06:53:59.999,264962.9992278,553,2.57034,109026.5379957,0,0.00016714781622811098
2024-01-01 06:54:00,42421.1,42421.1,42411.5,42411.51,8.08906,2024-01-01 06:54:59.999,343135.5710858,348,2.33411,99013.5097358,0,-0.00022585657025054603
2024-01-01 06:55:00,42411.5,42411.51,42399.96,42399.96,3.96103,2024-01-01 06:55:59.999,167976.023196,474,0.36273,15381.4780631,0,-0.00027236882160878924
2024-01-01 06:56:00,42399.96,42400.0,42391.29,42391.29,5.91657,2024-01-01 06:56:59.999,250846.4992411,428,2.46937,104692.2601071,0,-0.00020450223413883396
2024-01-01 06:57:00,42391.29,42406.06,42391.29,42406.05,10.98801,2024-01-01 06:57:59.999,465867.1369785,421,9.07618,384804.459483,0,0.0003481241309943844
2024-01-01 06:58:00,42406.06,42406.06,42400.0,42400.0,8.03166,2024-01-01 06:58:59.999,340586.6812341,359,3.88793,164868.5640313,0,-0.00014267850018400305
2024-01-01 06:59:00,42400.0,42400.01,42396.68,42396.69,6.83501,2024-01-01 06:59:59.999,289798.4744109,362,3.78138,160325.923005,0,-7.806908504746599e-05
2024-01-01 07:00:00,42396.69,42423.62,42396.68,42423.61,17.66033,2024-01-01 07:00:59.999,748846.1787025,718,16.21827,687701.9006682,0,0.000634753730035394
2024-01-01 07:01:00,42423.61,42447.7,42423.61,42447.69,12.10351,2024-01-01 07:01:59.999,513583.5649242,849,9.78499,415206.378923,0,0.000567447432669134
2024-01-01 07:02:00,42447.69,42455.0,42447.69,42453.37,8.39204,2024-01-01 07:02:59.999,356271.2044497,481,1.80562,76649.5185825,0,0.0001338028054885298
2024-01-01 07:03:00,42453.38,42468.83,42453.37,42468.82,12.57855,2024-01-01 07:03:59.999,534055.478908,627,9.45858,401596.3651429,0,0.0003638624997884138
2024-01-01 07:04:00,42468.83,42478.25,42432.0,42432.01,21.28526,2024-01-01 07:04:59.999,903813.9822731,934,2.42943,103157.8924942,0,-0.0008671293862849728
2024-01-01 07:05:00,42432.0,42452.57,42432.0,42452.57,9.34885,2024-01-01 07:05:59.999,396750.0584277,521,8.7573,371643.7223372,0,0.0004844225041121759
2024-01-01 07:06:00,42452.56,42481.1,42452.56,42481.1,7.61177,2024-01-01 07:06:59.999,323243.2445703,489,5.74217,243831.394352,0,0.000671818398358573
2024-01-01 07:07:00,42481.1,42481.1,42445.99,42453.11,57.50561,2024-01-01 07:07:59.999,2442151.8932392,986,26.89657,1142191.4977263,0,-0.0006590984012981298
2024-01-01 07:08:00,42453.12,42454.94,42431.1,42440.65,30.47755,2024-01-01 07:08:59.999,1293481.3683543,638,15.41908,654315.8343866,0,-0.0002935433673681438
2024-01-01 07:09:00,42440.65,42471.1,42440.64,42471.1,25.43173,2024-01-01 07:09:59.999,1079870.3545656,539,23.44536,995525.6322734,0,0.0007172152571413221
2024-01-01 07:10:00,42471.1,42475.59,42470.47,42470.47,6.19044,2024-01-01 07:10:59.999,262932.6314229,384,1.68022,71363.2375044,0,-1.4833726289922352e-05
2024-01-01 07:11:00,42470.47,42470.48,42451.82,42451.82,19.32945,2024-01-01 07:11:59.999,820842.786974,633,6.78434,288109.8391052,0,-0.00043922509154728766
2024-01-01 07:12:00,42451.83,42459.35,42451.82,42459.35,8.0828,2024-01-01 07:12:59.999,343168.1424821,301,4.76804,202428.393335,0,0.00017736182459238237
2024-01-01 07:13:00,42459.35,42459.35,42459.3,42459.31,3.01819,2024-01-01 07:13:59.999,128150.3538275,300,0.27101,11506.9073279,0,-9.420779838445612e-07
2024-01-01 07:14:00,42459.31,42459.31,42454.0,42454.01,4.2933,2024-01-01 07:14:59.999,182285.5879004,360,0.31186,13240.8393626,0,-0.00012483318298895147
2024-01-01 07:15:00,42454.01,42460.18,42446.37,42454.4,23.96018,2024-01-01 07:15:59.999,1017147.4226471,728,17.12949,727138.8008832,0,9.186369171228218e-06
2024-01-01 07:16:00,42454.4,42454.4,42441.53,42441.53,6.21292,2024-01-01 07:16:59.999,263730.023692,540,1.38978,58991.7846899,0,-0.00030319474911440843
2024-01-01 07:17:00,42441.53,42451.98,42441.53,42449.73,7.22615,2024-01-01 07:17:59.999,306722.8653972,452,4.12258,174978.7753764,0,0.00019318832175439508
2024-01-01 07:18:00,42449.73,42460.18,42449.73,42460.18,5.8559,2024-01-01 07:18:59.999,248603.1276406,355,4.79509,203567.1779467,0,0.0002461432370558879
2024-01-01 07:19:00,42460.18,42460.18,42453.99,42453.99,4.91059,2024-01-01 07:19:59.999,208491.7748953,311,0.12862,5461.0924926,0,-0.0001457942769967858
2024-01-01 07:20:00,42454.0,42461.1,42434.87,42434.87,13.50269,2024-01-01 07:20:59.999,573207.7260598,668,4.85094,205942.0871044,0,-0.0004504713651078091
2024-01-01 07:21:00,42434.87,42446.13,42434.87,42446.13,6.18401,2024-01-01 07:21:59.999,262449.5863531,395,3.73772,158622.2188357,0,0.0002653126156865863
2024-01-01 07:22:00,42446.13,42451.1,42442.72,42442.73,8.52712,2024-01-01 07:22:59.999,361969.7106755,444,0.99734,42334.5784045,0,-8.010473934539372e-05
2024-01-01 07:23:00,42442.73,42472.36,42442.72,42454.64,22.12155,2024-01-01 07:23:59.999,939254.0880372,765,15.88026,674211.522828,0,0.00028057406438207125
2024-01-01 07:24:00,42454.63,42454.64,42454.63,42454.64,5.46794,2024-01-01 07:24:59.999,232139.4061038,257,3.65416,155136.0473024,0,0.0
2024-01-01 07:25:00,42454.64,42475.59,42454.63,42475.59,13.64403,2024-01-01 07:25:59.999,579370.6584703,552,8.0822,343188.2482349,0,0.0004933461365857095
2024-01-01 07:26:00,42475.58,42484.78,42475.58,42484.77,4.90682,2024-01-01 07:26:59.999,208431.4438757,387,3.55961,151205.5143125,0,0.00021610078007497046
2024-01-01 07:27:00,42484.77,42484.78,42484.77,42484.77,3.32527,2024-01-01 07:27:59.999,141273.3500722,271,1.89343,80441.9569954,0,0.0
2024-01-01 07:28:00,42484.77,42500.0,42466.5,42466.5,26.72233,2024-01-01 07:28:59.999,1135478.5508252,932,6.57526,279407.1618954,0,-0.0004301289499656444
2024-01-01 07:29:00,42466.5,42487.7,42466.5,42487.7,12.16482,2024-01-01 07:29:59.999,516657.3404752,456,8.77486,372669.0803134,0,0.0004990924625283247
2024-01-01 07:30:00,42487.7,42491.99,42487.69,42487.7,4.65467,2024-01-01 07:30:59.999,197776.1149866,369,1.02072,43370.2726665,0,0.0
2024-01-01 07:31:00,42487.7,42490.04,42481.1,42482.39,14.13529,2024-01-01 07:31:59.999,600549.6718017,472,4.45011,189060.2836393,0,-0.0001249851567042503
2024-01-01 07:32:00,42482.4,42498.11,42482.39,42498.1,11.79899,2024-01-01 07:32:59.999,501343.9589967,402,9.28728,394610.1180019,0,0.00036973192738622027
2024-01-01 07:33:00,42498.1,42500.0,42493.0,42493.0,18.34677,2024-01-01 07:33:59.999,779715.3070194,416,3.02261,128454.4764508,0,-0.00012001256616565589
2024-01-01 07:34:00,42493.0,42495.22,42493.0,42495.21,7.00038,2024-01-01 07:34:59.999,297468.2529595,290,2.33525,99232.2264694,0,5.2007213718061754e-05
2024-01-01 07:35:00,42495.22,42500.0,42495.21,42495.22,10.57532,2024-01-01 07:35:59.999,449448.7093569,653,2.55547,108606.1765324,0,2.353206119531483e-07
2024-01-01 07:36:00,42495.21,42495.22,42495.21,42495.21,3.66759,2024-01-01 07:36:59.999,155855.0247249,258,1.7481,74285.894082,0,-2.3532061203983208e-07
2024-01-01 07:37:00,42495.22,42498.0,42495.21,42497.99,7.00898,2024-01-01 07:37:59.999,297850.7409374,464,5.28887,224753.9554013,0,6.541699808906051e-05
2024-01-01 07:38:00,42497.99,42498.0,42497.99,42498.0,4.63193,2024-01-01 07:38:59.999,196847.7318484,331,1.70277,72364.31946,0,2.3530521849248952e-07
2024-01-01 07:39:00,42498.0,42498.0,42496.54,42496.55,4.73469,2024-01-01 07:39:59.999,201212.7401444,277,1.37902,58604.472647,0,-3.41198347455472e-05
2024-01-01 07:40:00,42496.55,42496.55,42472.58,42472.58,12.404,2024-01-01 07:40:59.999,526977.3369061,543,0.54349,23088.8352585,0,-0.0005642049209133217
2024-01-01 07:41:00,42472.58,42472.59,42458.22,42461.96,14.51732,2024-01-01 07:41:59.999,616472.702481,468,4.43409,188267.3443839,0,-0.00025007494136887004
2024-01-01 07:42:00,42461.96,42461.96,42460.4,42460.4,6.54177,2024-01-01 07:42:59.999,277767.4501659,309,1.03462,43930.6468412,0,-3.67394405942925e-05
2024-01-01 07:43:00,42460.41,42460.41,42458.22,42458.23,6.08884,2024-01-01 07:43:59.999,258531.4261933,280,0.38086,16171.2375804,0,-5.110774868763185e-05
2024-01-01 07:44:00,42458.22,42458.23,42446.71,42446.72,4.5477,2024-01-01 07:44:59.999,193060.659662,382,0.75984,32258.1453145,0,-0.0002711267145322172
2024-01-01 07:45:00,42446.71,42446.72,42432.56,42437.1,9.13773,2024-01-01 07:45:59.999,387789.452204,463,3.54887,150597.8751966,0,-0.0002266627501257577
2024-01-01 07:46:00,42437.1,42470.0,42437.09,42470.0,20.99667,2024-01-01 07:46:59.999,891327.0963996,682,19.8617,843136.3175662,0,0.0007749646766069834
2024-01-01 07:47:00,42470.0,42470.0,42461.0,42461.01,11.71788,2024-01-01 07:47:59.999,497642.9444294,335,0.26191,11122.0341878,0,-0.00021170123924281692
2024-01-01 07:48:00,42461.01,42463.51,42461.0,42463.5,4.87397,2024-01-01 07:48:59.999,206963.5922315,289,3.53311,150026.0528465,0,5.864031480928298e-05
2024-01-01 07:49:00,42463.51,42463.51,42459.54,42463.5,4.96894,2024-01-01 07:49:59.999,210986.6112677,360,2.43685,103468.5894939,0,0.0
2024-01-01 07:50:00,42463.5,42468.0,42463.1,42463.1,6.91339,2024-01-01 07:50:59.999,293576.3272957,410,3.47092,147389.4627825,0,-9.419899065932123e-06
2024-01-01 07:51:00,42463.1,42465.86,42463.1,42465.85,7.97455,2024-01-01 07:51:59.999,338628.9458984,296,6.83096,290066.2436669,0,6.476001412864085e-05
2024-01-01 07:52:00,42465.85,42470.03,42465.85,42470.03,4.73241,2024-01-01 07:52:59.999,200972.9230364,324,4.12263,175077.2429075,0,9.842719009619986e-05
2024-01-01 07:53:00,42470.03,42470.03,42470.02,42470.03,3.50829,2024-01-01 07:53:59.999,148997.1576916,218,1.12258,47676.0062774,0,0.0
2024-01-01 07:54:00,42470.03,42470.82,42470.02,42470.81,3.61217,2024-01-01 07:54:59.999,153409.3045371,276,2.85269,121154.1314667,0,1.8365723720649345e-05
2024-01-01 07:55:00,42470.81,42475.0,42470.81,42475.0,2.78438,2024-01-01 07:55:59.999,118255.8112962,252,1.98334,84234.5885282,0,9.865112837002883e-05
2024-01-01 07:56:00,42475.0,42485.0,42474.99,42479.13,9.56679,2024-01-01 07:56:59.999,406421.0502405,400,3.51129,149157.0321315,0,9.722893997618165e-05
2024-01-01 07:57:00,42479.14,42479.17,42478.86,42478.87,6.51331,2024-01-01 07:57:59.999,276679.7331915,318,2.97727,126471.8595171,0,-6.120671390418215e-06
2024-01-01 07:58:00,42478.86,42478.87,42466.71,42466.71,7.0495,2024-01-01 07:58:59.999,299404.9707331,360,0.47833,20315.2048606,0,-0.0002863009489855562
2024-01-01 07:59:00,42466.71,42492.47,42466.71,42492.46,10.63126,2024-01-01 07:59:59.999,451621.9277746,491,8.96465,380842.1108534,0,0.000606173548740516
2024-01-01 08:00:00,42492.46,42494.99,42489.99,42494.98,5.4448,2024-01-01 08:00:59.999,231360.0092365,485,3.65132,155150.5354222,0,5.930288053726465e-05
2024-01-01 08:01:00,42494.98,42525.0,42494.98,42524.99,17.56484,2024-01-01 08:01:59.999,746674.8546613,1069,9.37335,398426.5405569,0,0.0007059518192333991
2024-01-01 08:02:00,42524.99,42529.91,42466.0,42466.5,29.56796,2024-01-01 08:02:59.999,1256684.1569866,1234,4.50692,191559.6455426,0,-0.0013763733106370057
2024-01-01 08:03:00,42466.5,42466.54,42452.58,42453.19,11.05415,2024-01-01 08:03:59.999,469394.0398534,508,5.09014,216142.4548395,0,-0.0003134726494877979
2024-01-01 08:04:00,42453.19,42460.0,42453.19,42460.0,3.26266,2024-01-01 08:04:59.999,138526.0495891,344,1.67329,71041.7736663,0,0.00016039910912768544
2024-01-01 08:05:00,42460.0,42480.0,42459.99,42479.99,13.31286,2024-01-01 08:05:59.999,565373.6558256,525,9.03355,383620.7337929,0,0.0004706852536490991
2024-01-01 08:06:00,42479.99,42484.89,42479.99,42484.88,5.12216,2024-01-01 08:06:59.999,217598.4881037,320,2.55667,108609.3900227,0,0.00011510639645306677
2024-01-01 08:07:00,42484.89,42484.89,42484.88,42484.88,3.09389,2024-01-01 08:07:59.999,131443.5639456,329,1.85624,78862.1522136,0,0.0
2024-01-01 08:08:00,42484.88,42484.89,42484.88,42484.88,1.28687,2024-01-01 08:08:59.999,54672.5241331,247,0.66075,28071.8910675,0,0.0
2024-01-01 08:09:00,42484.89,42484.89,42484.88,42484.89,4.55793,2024-01-01 08:09:59.999,193643.1155991,362,0.65007,27618.1524423,0,2.3537782905961317e-07
2024-01-01 08:10:00,42484.89,42510.91,42484.88,42510.91,12.32262,2024-01-01 08:10:59.999,523664.5974333,457,9.25694,393380.945367,0,0.0006122655663654675
2024-01-01 08:11:00,42510.91,42520.64,42510.9,42520.64,3.13447,2024-01-01 08:11:59.999,133257.5442358,329,2.01,85452.2476754,0,0.00022885623142142891
2024-01-01 08:12:00,42520.63,42522.02,42520.63,42522.01,3.51792,2024-01-01 08:12:59.999,149588.7285088,273,1.52276,64750.6665566,0,3.2219127699380405e-05
2024-01-01 08:13:00,42522.02,42522.02,42502.84,42502.84,15.38364,2024-01-01 08:13:59.999,654067.2096311,547,0.6542,27806.5060516,0,-0.00045092700133750286
2024-01-01 08:14:00,42502.84,42514.28,42502.8,42514.28,8.54557,2024-01-01 08:14:59.999,363231.3548295,350,6.85589,291411.2415731,0,0.0002691222678219424
